median_income,housing_median_age,total_rooms,total_bedrooms,population,households,ocean_proximity,median_house_value,high_value
2.6842,11.0,5.746730083234245,1.1224732461355529,2336.0,2.7776456599286563,<1H OCEAN,0.891,0
4.0625,19.0,6.729064039408867,1.083743842364532,596.0,2.935960591133005,NEAR OCEAN,1.417,0
4.2656,13.0,5.793851717902351,0.9828209764918626,3294.0,2.9783001808318263,<1H OCEAN,1.107,0
3.3793,18.0,6.322834645669292,1.0669291338582678,1817.0,3.576771653543307,INLAND,0.929,0
4.45,27.0,6.3003003003003,1.117117117117117,1090.0,3.2732732732732734,NEAR OCEAN,0.962,0
3.3958,26.0,5.795081967213115,1.0245901639344261,1125.0,3.0737704918032787,NEAR OCEAN,0.946,0
4.3833,14.0,6.481308411214953,1.0537383177570094,1292.0,3.0186915887850465,<1H OCEAN,1.152,0
3.6111,22.0,5.617866004962779,0.967741935483871,1056.0,2.620347394540943,NEAR BAY,1.123,0
2.0978,13.0,5.1961852861035425,0.9455040871934605,821.0,2.2370572207084467,<1H OCEAN,1.34,0
3.4426,22.0,5.794594594594595,1.0162162162162163,1200.0,3.2432432432432434,NEAR OCEAN,1.024,0
2.3963,16.0,5.2531380753138075,1.153765690376569,2087.0,2.183054393305439,NEAR BAY,1.148,0
5.234,15.0,6.533169533169533,0.972972972972973,1159.0,2.847665847665848,<1H OCEAN,1.249,0
4.0,37.0,6.363945578231292,1.0918367346938775,806.0,2.741496598639456,NEAR BAY,1.014,0
1.5281,29.0,5.095890410958904,1.095890410958904,1137.0,3.115068493150685,NEAR OCEAN,0.616,0
1.8095,25.0,4.170802919708029,0.9664233576642336,2076.0,3.0306569343065695,NEAR BAY,0.641,0
3.8611,37.0,5.429223744292237,1.1324200913242009,627.0,2.863013698630137,NEAR BAY,1.0,0
1.6315,29.0,4.426491994177583,0.9941775836972343,2106.0,3.0655021834061134,INLAND,0.58,0
2.4464,25.0,5.803951367781155,1.0668693009118542,1983.0,3.013677811550152,INLAND,0.725,0
2.8,20.0,5.769423558897243,1.0325814536340852,1205.0,3.020050125313283,NEAR BAY,0.712,0
3.2917,42.0,8.062893081761006,1.2452830188679245,451.0,2.8364779874213837,<1H OCEAN,0.979,0
2.125,45.0,6.213235294117647,1.1397058823529411,343.0,2.5220588235294117,NEAR OCEAN,0.62,0
3.6111,48.0,7.297297297297297,1.4864864864864864,234.0,3.1621621621621623,<1H OCEAN,0.675,0
1.7417,,5.286885245901639,1.0737704918032787,410.0,3.360655737704918,NEAR OCEAN,1.104,0
2.6597,38.0,4.336842105263158,0.9789473684210527,304.0,3.2,NEAR OCEAN,0.86,0
1.9797,36.0,5.7421383647798745,1.0345911949685536,1068.0,3.358490566037736,INLAND,1.188,0
3.3125,26.0,5.283168316831683,1.00990099009901,1437.0,2.8455445544554454,NEAR BAY,1.0,0
2.7039,34.0,6.780254777070064,1.1146496815286624,969.0,3.0859872611464967,NEAR BAY,1.063,0
2.9048,32.0,5.809859154929577,1.102112676056338,802.0,2.823943661971831,INLAND,0.982,0
1.7857,25.0,5.019354838709678,,340.0,2.193548387096774,<1H OCEAN,2.583,1
2.9324,29.0,6.085106382978723,1.1453900709219857,850.0,3.0141843971631204,<1H OCEAN,1.375,0
2.1827,26.0,4.521428571428571,0.9214285714285714,305.0,2.1785714285714284,<1H OCEAN,0.727,0
2.3657,19.0,5.405797101449275,1.041407867494824,1185.0,2.453416149068323,<1H OCEAN,0.94,0
2.5197,34.0,5.1861702127659575,1.0824468085106382,1029.0,2.7367021276595747,NEAR OCEAN,0.823,0
3.3594,28.0,5.729903536977492,1.0739549839228295,873.0,2.807073954983923,NEAR OCEAN,0.791,0
2.881,26.0,8.933209647495362,1.6883116883116882,1341.0,2.4879406307977736,<1H OCEAN,0.798,0
6.1359,14.0,22.823529411764707,6.352941176470588,35.0,2.0588235294117645,<1H OCEAN,1.063,0
2.6827,16.0,5.93993993993994,1.1261261261261262,961.0,2.885885885885886,<1H OCEAN,0.839,0
2.6352,12.0,5.633967789165447,1.0087847730600292,2008.0,2.939970717423133,INLAND,0.922,0
3.0833,10.0,6.3478260869565215,1.1576086956521738,1003.0,2.7255434782608696,NEAR OCEAN,0.813,0
3.1361,16.0,5.339331619537275,0.9974293059125964,1155.0,2.969151670951157,NEAR OCEAN,0.848,0
2.4555,15.0,6.177033492822966,1.291866028708134,1697.0,2.7065390749601277,NEAR OCEAN,0.556,0
1.3889,,5.5,1.0833333333333333,188.0,2.611111111111111,<1H OCEAN,0.875,0
3.1908,15.0,5.665768194070081,0.9649595687331537,957.0,2.579514824797844,<1H OCEAN,1.379,0
2.8447,16.0,5.498989898989899,1.0323232323232323,1366.0,2.7595959595959596,INLAND,0.877,0
3.5,10.0,5.72791519434629,1.1236749116607774,866.0,3.060070671378092,<1H OCEAN,1.043,0
2.0425,35.0,5.556306306306307,1.0563063063063063,1194.0,2.689189189189189,INLAND,0.637,0
3.7,29.0,5.883076923076923,1.0338461538461539,859.0,2.643076923076923,INLAND,0.705,0
4.2917,17.0,5.482014388489208,0.9928057553956835,322.0,2.316546762589928,INLAND,1.288,0
1.6483,39.0,4.390781563126253,0.9879759519038076,1307.0,2.6192384769539077,<1H OCEAN,0.608,0
1.577,51.0,4.813765182186235,1.1821862348178138,1083.0,2.1923076923076925,INLAND,0.519,0
1.8077,47.0,5.162790697674419,1.0232558139534884,846.0,2.8106312292358804,NEAR BAY,0.541,0
2.3517,13.0,4.867801047120419,1.051047120418848,1754.0,2.2958115183246073,NEAR BAY,0.889,0
2.6149,19.0,4.98389458272328,1.0702781844802343,1421.0,2.0805270863836016,<1H OCEAN,0.844,0
3.5305,30.0,5.926724137931035,1.0258620689655173,1296.0,2.793103448275862,INLAND,0.736,0
2.1898,30.0,4.509090909090909,0.9454545454545454,410.0,2.484848484848485,NEAR OCEAN,0.632,0
1.9727,19.0,4.956386292834891,0.9813084112149533,1741.0,2.7118380062305296,NEAR BAY,0.649,0
2.035,19.0,5.060728744939271,1.0303643724696356,1293.0,2.617408906882591,<1H OCEAN,0.551,0
2.225,21.0,4.68561872909699,1.1070234113712374,651.0,2.177257525083612,<1H OCEAN,0.647,0
1.787,14.0,4.168784029038113,1.0399274047186933,1637.0,2.970961887477314,NEAR OCEAN,0.516,0
2.4375,15.0,5.128440366972477,1.0581039755351682,858.0,2.623853211009174,INLAND,0.592,0
1.7708,24.0,4.897897897897898,,1042.0,3.129129129129129,INLAND,0.59,0
1.9773,21.0,5.841509433962264,1.0943396226415094,744.0,2.8075471698113206,INLAND,0.55,0
2.25,30.0,5.861861861861862,1.1921921921921923,961.0,2.885885885885886,NEAR OCEAN,0.682,0
1.4923,31.0,4.592841163310962,1.0402684563758389,1193.0,2.668903803131991,NEAR OCEAN,0.444,0
2.125,21.0,5.146067415730337,1.0898876404494382,451.0,2.533707865168539,NEAR OCEAN,0.633,0
1.7566,25.0,5.093117408906883,1.0991902834008098,1266.0,2.562753036437247,NEAR OCEAN,0.584,0
2.3043,32.0,5.649606299212598,1.0905511811023623,690.0,2.716535433070866,NEAR BAY,0.684,0
1.7125,27.0,5.756756756756757,1.1891891891891893,464.0,3.135135135135135,INLAND,0.582,0
2.625,27.0,5.378787878787879,1.0808080808080809,508.0,2.5656565656565657,NEAR OCEAN,0.917,0
2.3929,16.0,5.327127659574468,1.059840425531915,2028.0,2.6968085106382977,INLAND,0.772,0
1.9038,16.0,5.456445993031359,1.0662020905923344,652.0,2.2717770034843205,INLAND,0.608,0
2.2292,32.0,5.261744966442953,1.0671140939597314,1316.0,2.9440715883668904,NEAR BAY,0.574,0
3.1319,27.0,5.477157360406092,1.1269035532994924,625.0,3.1725888324873095,INLAND,0.627,0
2.207,21.0,5.781163434903047,1.0581717451523547,888.0,2.4598337950138505,INLAND,0.864,0
1.9191,9.0,4.984615384615385,1.103846153846154,768.0,2.953846153846154,<1H OCEAN,0.544,0
,21.0,5.372670807453416,1.0869565217391304,982.0,3.049689440993789,NEAR OCEAN,0.798,0
1.023,20.0,4.194762684124386,1.0769230769230769,1363.0,2.230769230769231,<1H OCEAN,0.542,0
2.1759,35.0,5.852320675105485,1.1476793248945147,610.0,2.5738396624472575,NEAR OCEAN,0.595,0
1.8571,39.0,4.914342629482071,1.0537848605577689,1433.0,2.854581673306773,<1H OCEAN,0.535,0
3.631,32.0,9.179775280898877,2.3146067415730336,224.0,2.5168539325842696,NEAR BAY,0.904,0
2.7083,16.0,10.512820512820513,2.4153846153846152,588.0,3.0153846153846153,<1H OCEAN,0.889,0
3.2891,29.0,6.062962962962963,1.1,753.0,2.7888888888888888,NEAR OCEAN,0.931,0
2.3667,20.0,4.964332892998679,1.0541611624834875,1685.0,2.225891677675033,NEAR BAY,0.912,0
2.3958,14.0,7.911111111111111,1.4555555555555555,270.0,3.0,<1H OCEAN,1.021,0
2.125,17.0,6.876785714285714,1.4607142857142856,1352.0,2.414285714285714,<1H OCEAN,0.717,0
1.7393,12.0,7.848837209302325,1.744186046511628,423.0,2.4593023255813953,NEAR OCEAN,0.813,0
2.0268,17.0,6.190082644628099,,574.0,2.371900826446281,NEAR BAY,0.942,0
2.4792,26.0,6.1291208791208796,1.1565934065934067,987.0,2.7115384615384617,INLAND,0.888,0
,23.0,6.130434782608695,2.5652173913043477,47.0,2.0434782608695654,<1H OCEAN,0.66,0
2.2115,20.0,7.768115942028985,1.736231884057971,918.0,2.6608695652173915,NEAR BAY,0.75,0
1.9107,15.0,5.951923076923077,1.5384615384615385,287.0,2.7596153846153846,<1H OCEAN,0.792,0
1.625,25.0,6.338842975206612,1.7024793388429753,301.0,2.487603305785124,<1H OCEAN,0.792,0
1.8933,18.0,5.851063829787234,1.3368794326241136,675.0,2.393617021276596,NEAR BAY,0.847,0
1.7875,17.0,6.103174603174603,1.626984126984127,301.0,2.388888888888889,<1H OCEAN,0.55,0
1.1602,23.0,5.205882352941177,1.4852941176470589,316.0,2.323529411764706,INLAND,0.65,0
1.7262,18.0,5.71259842519685,,695.0,2.736220472440945,INLAND,0.737,0
1.9034,27.0,4.766666666666667,1.093939393939394,847.0,2.566666666666667,NEAR BAY,0.496,0
1.8696,23.0,5.4278606965174125,1.0796019900497513,539.0,2.681592039800995,INLAND,0.615,0
1.375,16.0,3.9508196721311477,1.3770491803278688,152.0,2.4918032786885247,NEAR OCEAN,0.488,0
0.4999,15.0,11.596491228070175,2.56140350877193,131.0,2.2982456140350878,INLAND,0.567,0
1.7969,10.0,7.448979591836735,2.0816326530612246,140.0,2.857142857142857,NEAR BAY,0.375,0
0.536,36.0,12.25,3.5,18.0,2.25,<1H OCEAN,0.14999,0
2.8472,27.0,12.32,2.993333333333333,396.0,2.64,<1H OCEAN,0.413,0
2.7083,19.0,6.475,1.35,216.0,2.7,NEAR BAY,0.645,0
3.625,20.0,3.5945945945945947,0.9459459459459459,87.0,2.3513513513513513,INLAND,0.675,0
0.8362,17.0,8.471698113207546,2.849056603773585,141.0,2.660377358490566,<1H OCEAN,0.875,0
3.1964,18.0,9.789473684210526,3.18796992481203,320.0,2.406015037593985,NEAR BAY,0.8,0
2.9828,30.0,6.06401766004415,1.1368653421633554,1368.0,3.019867549668874,<1H OCEAN,0.852,0
1.742,24.0,6.9289617486338795,1.469945355191257,636.0,3.4754098360655736,<1H OCEAN,1.188,0
1.4821,20.0,6.36,1.8488888888888888,570.0,2.533333333333333,NEAR BAY,1.433,0
3.0391,20.0,5.59877800407332,1.1710794297352343,1195.0,2.433808553971487,ISLAND,1.397,0
4.0703,10.0,6.343575418994414,1.111731843575419,986.0,2.7541899441340782,INLAND,1.471,0
2.5417,33.0,4.95575221238938,,310.0,2.743362831858407,NEAR OCEAN,1.188,0
1.6722,35.0,5.300632911392405,1.1803797468354431,1131.0,3.579113924050633,<1H OCEAN,0.591,0
1.8163,33.0,4.883720930232558,1.0963455149501662,1222.0,4.059800664451827,NEAR OCEAN,0.574,0
1.8429,18.0,4.359797297297297,1.0608108108108107,2732.0,4.614864864864865,INLAND,0.583,0
2.5521,21.0,4.790291262135923,1.0097087378640777,1721.0,3.341747572815534,INLAND,0.656,0
3.0156,32.0,4.885906040268456,0.912751677852349,461.0,3.0939597315436242,NEAR OCEAN,1.091,0
1.1728,27.0,3.9139240506329114,1.0506329113924051,1704.0,4.313924050632911,INLAND,0.417,0
2.3438,26.0,4.616438356164384,0.9452054794520548,277.0,3.7945205479452055,<1H OCEAN,1.0,0
3.1719,38.0,4.620689655172414,0.9885057471264368,311.0,3.574712643678161,NEAR OCEAN,1.063,0
2.0857,22.0,5.125461254612546,1.070110701107011,1185.0,4.372693726937269,INLAND,0.492,0
2.6445,39.0,5.113175675675675,1.027027027027027,2199.0,3.714527027027027,<1H OCEAN,0.62,0
2.9554,32.0,6.012195121951219,1.088850174216028,1968.0,3.4285714285714284,<1H OCEAN,1.103,0
2.75,,5.003086419753086,0.9969135802469136,882.0,2.7222222222222223,<1H OCEAN,0.935,0
4.2222,28.0,6.304477611940299,1.0835820895522388,1011.0,3.017910447761194,NEAR OCEAN,1.089,0
2.5141,19.0,5.084745762711864,1.064406779661017,2202.0,3.7322033898305085,NEAR OCEAN,0.674,0
3.3869,30.0,5.135384615384615,0.9661538461538461,837.0,2.5753846153846154,INLAND,0.804,0
2.6906,14.0,5.409276944065485,1.096862210095498,1945.0,2.6534788540245566,<1H OCEAN,0.953,0
3.017,31.0,5.036559139784946,0.9440860215053763,1411.0,3.0344086021505374,INLAND,0.72,0
2.0729,25.0,5.566037735849057,1.0471698113207548,611.0,2.8820754716981134,NEAR OCEAN,0.847,0
1.5223,33.0,4.722222222222222,1.0268199233716475,2030.0,3.888888888888889,<1H OCEAN,0.518,0
1.9602,38.0,4.3720136518771335,1.0136518771331058,1423.0,4.856655290102389,INLAND,0.514,0
1.8068,34.0,3.9066339066339064,1.0368550368550369,1272.0,3.1253071253071254,NEAR OCEAN,0.59,0
1.7165,,4.345679012345679,1.0061728395061729,1184.0,3.654320987654321,NEAR BAY,0.591,0
2.75,28.0,5.342233009708738,1.0412621359223302,1524.0,3.6990291262135924,<1H OCEAN,0.65,0
2.25,19.0,4.436708860759493,1.0253164556962024,1327.0,4.199367088607595,NEAR OCEAN,0.532,0
1.625,33.0,4.491071428571429,1.0476190476190477,1734.0,5.160714285714286,NEAR BAY,0.503,0
1.5714,39.0,3.830357142857143,1.0178571428571428,1222.0,5.455357142857143,INLAND,0.43,0
2.5719,35.0,5.133738601823708,,1475.0,4.4832826747720365,ISLAND,0.743,0
2.6711,24.0,5.383419689119171,0.9844559585492227,643.0,3.33160621761658,<1H OCEAN,0.713,0
1.8801,26.0,4.634464751958225,1.0861618798955615,1217.0,3.177545691906005,INLAND,0.576,0
1.5875,15.0,4.422740524781341,1.0524781341107872,1275.0,3.717201166180758,INLAND,0.558,0
2.0,17.0,4.022935779816514,1.0045871559633028,966.0,4.431192660550459,INLAND,0.525,0
1.5608,31.0,3.971502590673575,0.9352331606217616,1518.0,3.9326424870466323,NEAR BAY,0.517,0
3.2159,23.0,5.576923076923077,1.0739644970414202,1056.0,3.1242603550295858,NEAR BAY,0.928,0
2.1205,36.0,4.833333333333333,1.0352564102564104,1283.0,4.112179487179487,NEAR BAY,0.6,0
,39.0,5.598705501618123,1.0032362459546926,899.0,2.9093851132686086,NEAR BAY,1.292,0
4.3281,17.0,6.105882352941176,,998.0,2.9352941176470586,NEAR OCEAN,1.457,0
1.4812,39.0,5.42483660130719,1.1405228758169934,1061.0,3.4673202614379086,NEAR OCEAN,0.535,0
2.0363,31.0,4.9326599326599325,1.02020202020202,1013.0,3.410774410774411,NEAR BAY,0.535,0
2.0216,18.0,5.463291139240506,1.0455696202531646,1461.0,3.69873417721519,NEAR BAY,0.58,0
2.7969,18.0,6.3352272727272725,1.0965909090909092,1742.0,9.897727272727273,<1H OCEAN,1.238,0
1.9342,32.0,4.89957264957265,0.9957264957264957,1538.0,3.286324786324786,NEAR OCEAN,0.686,0
2.3365,22.0,6.468085106382978,1.1808510638297873,1076.0,3.8156028368794326,INLAND,0.696,0
2.2222,20.0,5.1875,1.0119047619047619,1390.0,4.136904761904762,NEAR BAY,0.529,0
1.6645,20.0,5.671814671814672,1.16988416988417,1031.0,3.9806949806949805,INLAND,0.48,0
2.5743,15.0,5.64935064935065,1.0357142857142858,1332.0,4.324675324675325,INLAND,0.602,0
2.0227,10.0,4.270396270396271,1.0606060606060606,1664.0,3.878787878787879,INLAND,0.533,0
2.3304,24.0,4.524390243902439,1.0146341463414634,1520.0,3.707317073170732,INLAND,0.649,0
1.4432,27.0,4.902912621359223,1.1585760517799353,1178.0,3.8122977346278315,INLAND,0.481,0
2.1602,14.0,4.917627677100494,1.0,2250.0,3.7067545304777596,NEAR BAY,0.652,0
3.4312,18.0,5.188916876574307,0.964735516372796,1348.0,3.395465994962217,ISLAND,0.684,0
5.3767,20.0,6.359550561797753,0.9943820224719101,518.0,2.9101123595505616,INLAND,2.313,1
9.0376,20.0,6.844765342960288,0.9602888086642599,674.0,2.4332129963898916,INLAND,2.391,1
4.5938,18.0,6.153664302600473,1.1300236406619386,1158.0,2.7375886524822697,NEAR OCEAN,1.505,0
4.0144,5.0,5.812903225806451,1.0761290322580646,1917.0,2.4735483870967743,<1H OCEAN,1.266,0
4.1812,17.0,4.8076923076923075,0.9188034188034188,1218.0,2.6025641025641026,<1H OCEAN,0.937,0
3.1486,14.0,5.218340611353712,,568.0,2.480349344978166,<1H OCEAN,1.056,0
2.9844,11.0,5.700884955752213,1.0920353982300885,1351.0,2.3911504424778762,INLAND,1.32,0
1.2634,28.0,3.272727272727273,0.9795454545454545,2178.0,4.95,NEAR BAY,0.506,0
1.474,35.0,3.621700879765396,1.0821114369501466,1246.0,3.653958944281525,NEAR OCEAN,0.71,0
1.8299,45.0,4.835064935064935,1.0792207792207793,2256.0,2.92987012987013,NEAR OCEAN,0.631,0
1.4729,32.0,4.4541176470588235,1.0658823529411765,1744.0,4.103529411764706,NEAR OCEAN,0.541,0
0.7445,19.0,3.5675675675675675,1.045045045045045,641.0,2.8873873873873874,NEAR BAY,1.125,0
2.425,46.0,4.927710843373494,1.0180722891566265,772.0,2.325301204819277,NEAR BAY,0.849,0
5.8673,16.0,7.211111111111111,1.0422222222222222,1471.0,3.2688888888888887,NEAR OCEAN,1.548,0
3.5296,7.0,5.484025559105431,1.0,1793.0,2.864217252396166,<1H OCEAN,0.837,0
3.1111,7.0,5.3067846607669615,1.0339233038348083,2080.0,3.0678466076696167,NEAR BAY,0.724,0
0.78,10.0,3.835766423357664,1.083941605839416,927.0,3.383211678832117,INLAND,0.555,0
2.4113,26.0,4.685649202733485,1.0751708428246014,1453.0,3.3097949886104785,INLAND,0.586,0
3.1599,9.0,5.212361331220285,0.9841521394611727,1866.0,2.9572107765451663,INLAND,0.95,0
2.73,33.0,5.581218274111675,,1245.0,3.1598984771573604,NEAR BAY,0.969,0
,21.0,6.132553606237817,1.1598440545808968,1580.0,3.0799220272904484,<1H OCEAN,0.927,0
2.6065,18.0,5.534883720930233,0.9767441860465116,859.0,2.8538205980066444,<1H OCEAN,0.938,0
2.7321,33.0,5.467637540453074,0.9902912621359223,1565.0,2.5323624595469254,INLAND,0.765,0
2.1731,29.0,5.086956521739131,1.0031055900621118,942.0,2.9254658385093166,INLAND,0.662,0
4.4,18.0,5.606132075471698,0.9764150943396226,1359.0,3.205188679245283,<1H OCEAN,0.793,0
1.6829,7.0,4.736334405144695,1.067524115755627,1608.0,2.585209003215434,INLAND,0.802,0
2.4281,18.0,5.649606299212598,1.0118110236220472,657.0,2.5866141732283463,NEAR BAY,0.725,0
1.5321,32.0,4.961904761904762,1.1476190476190475,1410.0,3.357142857142857,NEAR BAY,0.483,0
1.47,36.0,4.377777777777778,1.0055555555555555,405.0,2.25,<1H OCEAN,0.619,0
2.625,19.0,4.870307167235495,1.0614334470989761,1026.0,3.5017064846416384,NEAR BAY,0.57,0
1.3444,32.0,3.5286458333333335,0.9453125,1427.0,3.7161458333333335,NEAR BAY,0.456,0
1.7734,23.0,4.283783783783784,1.0585585585585586,806.0,3.630630630630631,INLAND,0.414,0
1.9135,18.0,5.192028985507246,,1092.0,3.9565217391304346,NEAR OCEAN,0.494,0
1.5464,17.0,4.5,,2022.0,4.376623376623376,<1H OCEAN,0.541,0
2.6875,23.0,6.357446808510638,1.1702127659574468,678.0,2.8851063829787233,INLAND,0.691,0
1.684,22.0,4.801255230125523,1.0627615062761506,1654.0,3.4602510460251046,NEAR OCEAN,0.659,0
1.2012,27.0,4.322857142857143,1.0685714285714285,839.0,2.3971428571428572,NEAR BAY,0.646,0
1.1419,35.0,4.38337182448037,1.1108545034642032,1123.0,2.5935334872979214,NEAR BAY,0.629,0
1.9138,29.0,4.36468330134357,0.9865642994241842,1234.0,2.3685220729366603,NEAR BAY,0.669,0
2.2024,33.0,4.766968325791855,1.0203619909502262,1364.0,3.085972850678733,NEAR BAY,0.672,0
3.7404,16.0,5.376673040152964,0.982791586998088,1620.0,3.0975143403441683,NEAR BAY,0.892,0
4.0806,6.0,5.716269841269841,1.0277777777777777,1432.0,2.8412698412698414,NEAR OCEAN,1.102,0
4.7723,9.0,5.781847133757962,1.0111464968152866,1881.0,2.995222929936306,NEAR OCEAN,1.131,0
2.75,32.0,6.090301003344481,1.1538461538461537,812.0,2.7157190635451505,INLAND,0.722,0
2.425,18.0,5.590625,1.125,1540.0,2.40625,INLAND,0.846,0
2.8795,44.0,5.802816901408451,1.1661971830985915,819.0,2.307042253521127,INLAND,0.77,0
3.3875,23.0,5.536163522012578,0.9669811320754716,1712.0,2.691823899371069,<1H OCEAN,0.925,0
4.0298,44.0,6.0476190476190474,0.9166666666666666,791.0,2.3541666666666665,NEAR BAY,1.09,0
2.5733,23.0,5.535714285714286,1.112781954887218,1419.0,2.667293233082707,INLAND,0.888,0
5.1896,14.0,6.170984455958549,0.9766839378238342,1278.0,3.3108808290155443,NEAR OCEAN,1.019,0
3.0972,34.0,6.452914798206278,1.1345291479820627,607.0,2.7219730941704037,NEAR BAY,0.828,0
4.2778,16.0,6.188365650969529,0.9889196675900277,1150.0,3.185595567867036,INLAND,0.973,0
2.0714,18.0,5.813253012048193,1.144578313253012,1643.0,2.4743975903614457,NEAR OCEAN,0.926,0
4.0221,20.0,6.441025641025641,1.0717948717948718,566.0,2.9025641025641025,NEAR BAY,0.863,0
5.3602,14.0,6.144308943089431,0.9532520325203252,1523.0,3.095528455284553,INLAND,1.186,0
5.3495,20.0,6.057591623036649,0.93717277486911,572.0,2.994764397905759,INLAND,1.773,0
1.6148,16.0,4.365661861074705,1.0996068152031455,1955.0,2.562254259501966,NEAR OCEAN,0.866,0
3.925,14.0,4.874493927125506,0.9190283400809717,633.0,2.562753036437247,NEAR OCEAN,0.838,0
3.8235,10.0,5.34593837535014,1.0070028011204482,1686.0,2.361344537815126,<1H OCEAN,0.946,0
3.1574,,5.63103448275862,1.0413793103448277,1769.0,3.05,INLAND,0.892,0
3.5313,20.0,5.8526011560693645,0.9479768786127167,1039.0,3.0028901734104045,NEAR BAY,0.828,0
4.3816,35.0,6.126984126984127,1.0238095238095237,849.0,2.246031746031746,<1H OCEAN,0.886,0
2.5,23.0,5.724452554744525,1.145985401459854,1446.0,2.6386861313868613,INLAND,0.855,0
5.2561,19.0,6.159645232815964,0.9556541019955654,1092.0,2.4212860310421287,NEAR OCEAN,1.213,0
3.6895,29.0,5.475,0.990909090909091,1142.0,2.5954545454545452,INLAND,0.877,0
2.9886,21.0,5.097130242825607,0.9359823399558499,1047.0,2.3112582781456954,INLAND,0.875,0
4.0577,17.0,5.87041564792176,1.0,1100.0,2.6894865525672373,NEAR OCEAN,1.073,0
5.3909,15.0,5.727626459143969,0.8871595330739299,892.0,3.470817120622568,INLAND,1.13,0
5.4337,11.0,5.901162790697675,,1563.0,3.0290697674418605,NEAR BAY,1.338,0
2.9698,15.0,6.029473684210526,1.2021052631578948,1480.0,3.1157894736842104,INLAND,0.934,0
2.7,14.0,4.097744360902255,1.0576441102756893,870.0,2.180451127819549,INLAND,0.889,0
2.6875,13.0,6.154241645244216,,1177.0,3.025706940874036,NEAR BAY,0.744,0
4.9464,12.0,6.135593220338983,0.9943502824858758,1013.0,2.861581920903955,INLAND,1.156,0
3.6875,14.0,6.639175257731959,1.134020618556701,997.0,3.4261168384879723,INLAND,0.932,0
2.125,16.0,5.046153846153846,1.0134615384615384,1077.0,2.0711538461538463,NEAR OCEAN,1.042,0
2.7336,14.0,4.8,0.98,931.0,2.66,NEAR BAY,0.892,0
2.2333,23.0,6.054313099041534,1.0862619808306708,749.0,2.3929712460063897,NEAR BAY,1.201,0
2.5,32.0,4.862857142857143,0.9942857142857143,1016.0,2.902857142857143,<1H OCEAN,0.736,0
2.3,25.0,5.828178694158075,0.9587628865979382,909.0,3.1237113402061856,INLAND,1.328,0
1.9355,10.0,5.13655462184874,1.1050420168067228,1262.0,2.6512605042016806,INLAND,0.683,0
2.706,19.0,4.877551020408164,0.9271137026239067,1298.0,3.7842565597667637,NEAR OCEAN,0.648,0
2.4032,18.0,5.07981220657277,0.9483568075117371,793.0,3.723004694835681,<1H OCEAN,0.6,0
1.4429,32.0,4.174757281553398,0.9838187702265372,852.0,2.7572815533980584,NEAR OCEAN,0.546,0
1.6378,26.0,4.981927710843373,1.176706827309237,1445.0,2.9016064257028114,NEAR BAY,0.603,0
1.3889,25.0,4.552529182879377,1.0077821011673151,804.0,3.1284046692607004,<1H OCEAN,0.502,0
1.4455,35.0,4.9621380846325165,1.0601336302895323,1567.0,3.489977728285078,<1H OCEAN,0.541,0
3.5611,12.0,6.175373134328358,,2191.0,2.7251243781094527,<1H OCEAN,0.902,0
3.1944,29.0,5.979591836734694,1.0233236151603498,915.0,2.6676384839650145,INLAND,1.068,0
3.0905,38.0,5.951648351648352,1.010989010989011,1260.0,2.769230769230769,<1H OCEAN,0.782,0
3.5039,29.0,5.921501706484642,1.1023890784982935,805.0,2.7474402730375425,<1H OCEAN,0.899,0
2.6083,38.0,5.14026402640264,1.0264026402640265,1238.0,2.042904290429043,NEAR BAY,0.67,0
0.8229,30.0,3.763819095477387,1.0753768844221105,537.0,2.698492462311558,ISLAND,0.684,0
4.2011,9.0,6.04516129032258,1.038709677419355,1955.0,3.153225806451613,INLAND,1.081,0
3.6343,5.0,5.4822695035460995,1.0354609929078014,1283.0,3.033096926713948,INLAND,0.954,0
3.3125,29.0,4.959349593495935,0.943089430894309,619.0,2.516260162601626,NEAR OCEAN,0.783,0
2.8365,21.0,5.975728155339806,0.9902912621359223,609.0,2.9563106796116503,<1H OCEAN,0.9,0
3.4306,24.0,5.7407407407407405,1.0113960113960114,1031.0,2.9373219373219372,<1H OCEAN,1.392,0
2.6098,23.0,6.385542168674699,1.0983935742971886,1829.0,3.6726907630522088,NEAR BAY,0.66,0
2.4722,24.0,6.24,1.13,641.0,3.205,<1H OCEAN,1.292,0
2.5875,22.0,5.537735849056604,0.9867924528301887,1927.0,3.6358490566037736,INLAND,0.704,0
2.9145,21.0,6.498771498771498,1.1400491400491402,1245.0,3.058968058968059,NEAR BAY,1.142,0
3.0324,,5.066246056782334,1.0094637223974763,1158.0,3.6529968454258674,NEAR BAY,0.556,0
2.5156,20.0,5.491379310344827,1.117816091954023,1241.0,3.5660919540229883,INLAND,0.593,0
3.4306,34.0,5.774410774410774,0.9764309764309764,780.0,2.6262626262626263,NEAR OCEAN,0.743,0
1.9861,43.0,4.635416666666667,0.9722222222222222,943.0,3.2743055555555554,<1H OCEAN,0.477,0
1.8828,38.0,4.7525,,1613.0,4.0325,<1H OCEAN,0.446,0
2.4653,38.0,4.130681818181818,0.9829545454545454,559.0,3.1761363636363638,NEAR OCEAN,0.495,0
1.5407,10.0,4.461538461538462,,1469.0,3.323529411764706,INLAND,0.584,0
